2/13/2024, 4:00 PM						
User Name						
Experimental Description						
Header A (units)	Header B (u)	Header C (u)	Header D (u)			
3.774126	-350.000000	444.671074	-360.223448	350.000000	0.200000	1.000000
3.774626	-350.000000	444.495047	-359.828745	350.000000	0.200000	1.000000
3.775127	-350.000000	444.318778	-361.049831	350.000000	0.200000	1.000000
3.775627	-350.000000	444.141964	-358.272047	350.000000	0.200000	1.000000
3.776127	-350.000000	443.964719	-357.254017	350.000000	0.200000	1.000000
3.776627	-350.000000	443.787508	-356.432740	350.000000	0.200000	1.000000
3.777127	-350.000000	443.610358	-357.689503	350.000000	0.200000	1.000000
3.777627	-350.000000	443.433290	-357.621748	350.000000	0.200000	1.000000
3.778127	-350.000000	443.256683	-354.451339	350.000000	0.200000	1.000000
3.778627	-350.000000	443.080484	-358.331270	350.000000	0.200000	1.000000
3.779127	-350.000000	442.904283	-357.742184	350.000000	0.200000	1.000000
3.779627	-350.000000	442.727736	-355.065941	350.000000	0.200000	1.000000
3.780127	-350.000000	442.550558	-355.778334	350.000000	0.200000	1.000000
3.780627	-350.000000	442.372522	-353.468591	350.000000	0.200000	1.000000
3.781127	-350.000000	442.193812	-354.672824	350.000000	0.200000	1.000000
3.781627	-350.000000	442.014953	-352.417196	350.000000	0.200000	1.000000
3.782127	-350.000000	441.836026	-352.900023	350.000000	0.200000	1.000000
3.782628	-350.000000	441.657098	-349.680115	350.000000	0.200000	1.000000
3.783128	-350.000000	441.478589	-352.693863	350.000000	0.200000	1.000000
3.783628	-350.000000	441.300481	-351.326500	350.000000	0.200000	1.000000
3.784128	-350.000000	441.122392	-351.794095	350.000000	0.200000	1.000000
3.784628	-350.000000	440.944001	-350.455917	350.000000	0.200000	1.000000
3.785130	-350.000000	440.765044	-351.437508	350.000000	0.200000	1.000000
3.785630	-350.000000	440.585672	-353.586195	350.000000	0.200000	1.000000
3.786130	-350.000000	440.406376	-351.970954	350.000000	0.200000	1.000000
3.786630	-350.000000	440.227208	-353.140730	350.000000	0.200000	1.000000
3.787130	-350.000000	440.048205	-354.308299	350.000000	0.200000	1.000000
3.787630	-350.000000	439.869763	-354.201923	350.000000	0.200000	1.000000
3.788130	-350.000000	439.691839	-354.777727	350.000000	0.200000	1.000000
3.788630	-350.000000	439.514028	-355.581347	350.000000	0.200000	1.000000
3.789130	-350.000000	439.335992	-359.201042	350.000000	0.200000	1.000000
3.789634	-350.000000	439.157811	-355.462718	350.000000	0.200000	1.000000
3.790134	-350.000000	438.979916	-354.476801	350.000000	0.200000	1.000000
3.790634	-350.000000	438.802304	-360.535269	350.000000	0.200000	1.000000
3.791134	-350.000000	438.624603	-359.150220	350.000000	0.200000	1.000000
3.791634	-350.000000	438.446505	-355.825084	350.000000	0.200000	1.000000
3.792134	-350.000000	438.268120	-356.281799	350.000000	0.200000	1.000000
3.792634	-350.000000	438.089906	-358.650026	350.000000	0.200000	1.000000
3.793135	-350.000000	437.911881	-357.588053	350.000000	0.200000	1.000000
3.793635	-350.000000	437.733696	-358.158508	350.000000	0.200000	1.000000
3.794135	-350.000000	437.555423	-358.223094	350.000000	0.200000	1.000000
3.794635	-350.000000	437.377487	-358.992192	350.000000	0.200000	1.000000
3.795135	-350.000000	437.199874	-357.685750	350.000000	0.200000	1.000000
3.795635	-350.000000	437.022571	-356.072772	350.000000	0.200000	1.000000
3.796135	-350.000000	436.845922	-354.027446	350.000000	0.200000	1.000000
3.796635	-350.000000	436.669845	-355.527537	350.000000	0.200000	1.000000
3.797135	-350.000000	436.493899	-355.202261	350.000000	0.200000	1.000000
3.797635	-350.000000	436.317716	-356.973195	350.000000	0.200000	1.000000
3.798135	-350.000000	436.141351	-356.967376	350.000000	0.200000	1.000000
3.798635	-350.000000	435.965215	-358.247532	350.000000	0.200000	1.000000
3.799135	-350.000000	435.789650	-357.829228	350.000000	0.200000	1.000000
3.799635	-350.000000	435.614571	-356.447984	350.000000	0.200000	1.000000
3.800136	-350.000000	435.439538	-355.569972	350.000000	0.200000	1.000000
3.800636	-350.000000	435.264544	-360.284199	350.000000	0.200000	1.000000
3.801136	-350.000000	435.089582	-359.002894	350.000000	0.200000	1.000000
3.801636	-350.000000	434.914284	-356.581278	350.000000	0.200000	1.000000
3.802136	-350.000000	434.738348	-357.743836	350.000000	0.200000	1.000000
3.802636	-350.000000	434.561891	-355.693276	350.000000	0.200000	1.000000
3.803137	-350.000000	434.385381	-354.802232	350.000000	0.200000	1.000000
3.803637	-350.000000	434.209210	-353.421801	350.000000	0.200000	1.000000
3.804137	-350.000000	434.033341	-352.078424	350.000000	0.200000	1.000000
3.804637	-350.000000	433.857374	-351.437697	350.000000	0.200000	1.000000
3.805137	-350.000000	433.681340	-351.756226	350.000000	0.200000	1.000000
3.805637	-350.000000	433.505264	-353.635772	350.000000	0.200000	1.000000
3.806137	-350.000000	433.329169	-349.335798	350.000000	0.200000	1.000000
3.806637	-350.000000	433.153436	-350.229633	350.000000	0.200000	1.000000
3.807137	-350.000000	432.978017	-347.908131	350.000000	0.200000	1.000000
3.807637	-350.000000	432.802504	-350.829676	350.000000	0.200000	1.000000
3.808137	-350.000000	432.626558	-348.007270	350.000000	0.200000	1.000000
3.808637	-350.000000	432.450263	-349.123480	350.000000	0.200000	1.000000
3.809137	-350.000000	432.274058	-350.749464	350.000000	0.200000	1.000000
3.809637	-350.000000	432.097944	-352.320003	350.000000	0.200000	1.000000
3.810137	-350.000000	431.921561	-354.028142	350.000000	0.200000	1.000000
3.810638	-350.000000	431.744973	-352.859522	350.000000	0.200000	1.000000
3.811138	-350.000000	431.568236	-350.350119	350.000000	0.200000	1.000000
3.811638	-350.000000	431.391037	-351.956419	350.000000	0.200000	1.000000
3.812138	-350.000000	431.213484	-350.690993	350.000000	0.200000	1.000000
3.812638	-350.000000	431.036033	-353.060682	350.000000	0.200000	1.000000
3.813138	-350.000000	430.859065	-349.259694	350.000000	0.200000	1.000000
3.813638	-350.000000	430.682531	-349.571426	350.000000	0.200000	1.000000
3.814138	-350.000000	430.506019	-350.465948	350.000000	0.200000	1.000000
3.814638	-350.000000	430.329186	-352.488611	350.000000	0.200000	1.000000
3.815138	-350.000000	430.151748	-349.622120	350.000000	0.200000	1.000000
3.815638	-350.000000	429.973840	-352.732513	350.000000	0.200000	1.000000
3.816138	-350.000000	429.795941	-353.561430	350.000000	0.200000	1.000000
3.816638	-350.000000	429.618093	-351.028580	350.000000	0.200000	1.000000
3.817138	-350.000000	429.440329	-352.609987	350.000000	0.200000	1.000000
3.817639	-350.000000	429.263037	-351.335552	350.000000	0.200000	1.000000
3.818139	-350.000000	429.086173	-351.706816	350.000000	0.200000	1.000000
3.818639	-350.000000	428.909333	-352.925616	350.000000	0.200000	1.000000
3.819139	-350.000000	428.732177	-354.315507	350.000000	0.200000	1.000000
3.819642	-350.000000	428.554425	-354.887507	350.000000	0.200000	1.000000
3.820142	-350.000000	428.375853	-353.786342	350.000000	0.200000	1.000000
3.820642	-350.000000	428.196646	-352.942071	350.000000	0.200000	1.000000
3.821142	-350.000000	428.017329	-355.058544	350.000000	0.200000	1.000000
3.821642	-350.000000	427.838347	-353.162075	350.000000	0.200000	1.000000
3.822142	-350.000000	427.660063	-353.622816	350.000000	0.200000	1.000000
3.822642	-350.000000	427.482413	-353.996687	350.000000	0.200000	1.000000
3.823142	-350.000000	427.304968	-351.248023	350.000000	0.200000	1.000000
3.823642	-350.000000	427.127370	-354.541414	350.000000	0.200000	1.000000
3.824142	-350.000000	426.949680	-354.688419	350.000000	0.200000	1.000000
3.824643	-350.000000	426.772314	-352.317383	350.000000	0.200000	1.000000
3.825143	-350.000000	426.595255	-354.207316	350.000000	0.200000	1.000000
3.825643	-350.000000	426.418119	-353.302262	350.000000	0.200000	1.000000
3.826148	-350.000000	426.240588	-355.749540	350.000000	0.200000	1.000000
3.826648	-350.000000	426.062764	-358.168680	350.000000	0.200000	1.000000
3.827148	-350.000000	425.885096	-355.422556	350.000000	0.200000	1.000000
3.827648	-350.000000	425.707598	-358.159869	350.000000	0.200000	1.000000
3.828148	-350.000000	425.529917	-357.042315	350.000000	0.200000	1.000000
3.828648	-350.000000	425.352120	-357.824986	350.000000	0.200000	1.000000
3.829148	-350.000000	425.174631	-356.495610	350.000000	0.200000	1.000000
3.829648	-350.000000	424.997433	-357.050363	350.000000	0.200000	1.000000
3.830148	-350.000000	424.820513	-355.741179	350.000000	0.200000	1.000000
3.830648	-350.000000	424.644215	-354.484038	350.000000	0.200000	1.000000
3.831148	-350.000000	424.468455	-356.476815	350.000000	0.200000	1.000000
3.831659	-350.000000	424.292797	-355.098620	350.000000	0.200000	1.000000
3.832159	-350.000000	424.116869	-356.983677	350.000000	0.200000	1.000000
3.832659	-350.000000	423.940368	-356.599023	350.000000	0.200000	1.000000
3.833159	-350.000000	423.763046	-358.546050	350.000000	0.200000	1.000000
3.833659	-350.000000	423.584709	-355.457220	350.000000	0.200000	1.000000
3.834159	-350.000000	423.405570	-356.982504	350.000000	0.200000	1.000000
3.834659	-350.000000	423.226182	-354.741036	350.000000	0.200000	1.000000
3.835159	-350.000000	423.047010	-353.565677	350.000000	0.200000	1.000000
3.835659	-350.000000	422.868444	-353.402293	350.000000	0.200000	1.000000
3.836160	-350.000000	422.690435	-350.239581	350.000000	0.200000	1.000000
3.836660	-350.000000	422.512574	-353.955811	350.000000	0.200000	1.000000
3.837160	-350.000000	422.334516	-352.098311	350.000000	0.200000	1.000000
3.837660	-350.000000	422.156338	-352.312560	350.000000	0.200000	1.000000
3.838160	-350.000000	421.978468	-350.589655	350.000000	0.200000	1.000000
3.838660	-350.000000	421.800897	-350.443048	350.000000	0.200000	1.000000
3.839160	-350.000000	421.623251	-350.117996	350.000000	0.200000	1.000000
3.839660	-350.000000	421.445581	-351.747161	350.000000	0.200000	1.000000
3.840160	-350.000000	421.268292	-353.445484	350.000000	0.200000	1.000000
3.840660	-350.000000	421.091354	-355.167113	350.000000	0.200000	1.000000
3.841160	-350.000000	420.914377	-358.718761	350.000000	0.200000	1.000000
3.841660	-350.000000	420.737034	-357.026399	350.000000	0.200000	1.000000
3.842160	-350.000000	420.559055	-358.001859	350.000000	0.200000	1.000000
3.842660	-350.000000	420.380588	-356.523283	350.000000	0.200000	1.000000
3.843160	-350.000000	420.202124	-358.265270	350.000000	0.200000	1.000000
3.843661	-350.000000	420.024075	-356.135843	350.000000	0.200000	1.000000
3.844161	-350.000000	419.846780	-354.074679	350.000000	0.200000	1.000000
3.844661	-350.000000	419.670149	-354.799507	350.000000	0.200000	1.000000
3.845161	-350.000000	419.493737	-354.666667	350.000000	0.200000	1.000000
3.845673	-350.000000	419.317164	-355.296643	350.000000	0.200000	1.000000
3.846173	-350.000000	419.140119	-353.028061	350.000000	0.200000	1.000000
3.846673	-350.000000	418.962345	-356.831962	350.000000	0.200000	1.000000
3.847173	-350.000000	418.784002	-357.067735	350.000000	0.200000	1.000000
3.847673	-350.000000	418.605592	-354.359206	350.000000	0.200000	1.000000
3.848173	-350.000000	418.427177	-355.008273	350.000000	0.200000	1.000000
3.848673	-350.000000	418.248805	-356.866209	350.000000	0.200000	1.000000
3.849174	-350.000000	418.070882	-354.739343	350.000000	0.200000	1.000000
3.849674	-350.000000	417.893377	-358.300219	350.000000	0.200000	1.000000
3.850174	-350.000000	417.715895	-354.562951	350.000000	0.200000	1.000000
3.850674	-350.000000	417.538106	-355.229061	350.000000	0.200000	1.000000
3.851174	-350.000000	417.360102	-353.622625	350.000000	0.200000	1.000000
3.851675	-350.000000	417.182322	-355.051639	350.000000	0.200000	1.000000
3.852175	-350.000000	417.004771	-352.637162	350.000000	0.200000	1.000000
3.852675	-350.000000	416.827085	-352.084094	350.000000	0.200000	1.000000
3.853175	-350.000000	416.649327	-351.732736	350.000000	0.200000	1.000000
3.853675	-350.000000	416.471909	-352.536790	350.000000	0.200000	1.000000
3.854175	-350.000000	416.294812	-355.154134	350.000000	0.200000	1.000000
3.854675	-350.000000	416.117651	-357.276037	350.000000	0.200000	1.000000
3.855175	-350.000000	415.940106	-354.333531	350.000000	0.200000	1.000000
3.855675	-350.000000	415.761914	-353.927056	350.000000	0.200000	1.000000
3.856175	-350.000000	415.583227	-356.061213	350.000000	0.200000	1.000000
3.856675	-350.000000	415.404903	-355.166398	350.000000	0.200000	1.000000
3.857175	-350.000000	415.227293	-355.264720	350.000000	0.200000	1.000000
3.857675	-350.000000	415.049957	-354.466105	350.000000	0.200000	1.000000
3.858175	-350.000000	414.872884	-354.259729	350.000000	0.200000	1.000000
3.858675	-350.000000	414.696060	-356.520756	350.000000	0.200000	1.000000
3.859176	-350.000000	414.519111	-356.407424	350.000000	0.200000	1.000000
3.859676	-350.000000	414.341722	-351.709276	350.000000	0.200000	1.000000
3.860176	-350.000000	414.163999	-356.349548	350.000000	0.200000	1.000000
3.860676	-350.000000	413.986761	-357.207168	350.000000	0.200000	1.000000
3.861176	-350.000000	413.810323	-356.169794	350.000000	0.200000	1.000000
3.861676	-350.000000	413.633852	-354.091691	350.000000	0.200000	1.000000
3.862176	-350.000000	413.457012	-356.708060	350.000000	0.200000	1.000000
3.862676	-350.000000	413.280252	-357.959186	350.000000	0.200000	1.000000
3.863176	-350.000000	413.103584	-355.484643	350.000000	0.200000	1.000000
3.863676	-350.000000	412.926655	-356.759001	350.000000	0.200000	1.000000
3.864176	-350.000000	412.749175	-355.712877	350.000000	0.200000	1.000000
3.864676	-350.000000	412.571267	-355.326981	350.000000	0.200000	1.000000
3.865176	-350.000000	412.393407	-354.741455	350.000000	0.200000	1.000000
3.865676	-350.000000	412.215628	-354.199796	350.000000	0.200000	1.000000
3.866177	-350.000000	412.037957	-353.168190	350.000000	0.200000	1.000000
3.866677	-350.000000	411.860777	-356.446744	350.000000	0.200000	1.000000
3.867182	-350.000000	411.684040	-352.871311	350.000000	0.200000	1.000000
3.867682	-350.000000	411.507337	-355.737906	350.000000	0.200000	1.000000
3.868182	-350.000000	411.330324	-354.409317	350.000000	0.200000	1.000000
3.868683	-350.000000	411.152720	-351.894183	350.000000	0.200000	1.000000
3.869183	-350.000000	410.974658	-353.744431	350.000000	0.200000	1.000000
3.869683	-350.000000	410.796619	-354.406063	350.000000	0.200000	1.000000
3.870183	-350.000000	410.619006	-356.123601	350.000000	0.200000	1.000000
3.870683	-350.000000	410.442149	-355.905589	350.000000	0.200000	1.000000
3.871183	-350.000000	410.265953	-351.858062	350.000000	0.200000	1.000000
3.871683	-350.000000	410.089964	-353.841138	350.000000	0.200000	1.000000
3.872183	-350.000000	409.913801	-352.356432	350.000000	0.200000	1.000000
3.872683	-350.000000	409.737510	-356.645879	350.000000	0.200000	1.000000
3.873183	-350.000000	409.561492	-351.944951	350.000000	0.200000	1.000000
3.873683	-350.000000	409.385717	-354.156982	350.000000	0.200000	1.000000
3.874183	-350.000000	409.209795	-353.063406	350.000000	0.200000	1.000000
3.874683	-350.000000	409.033401	-352.812045	350.000000	0.200000	1.000000
3.875183	-350.000000	408.856632	-357.699468	350.000000	0.200000	1.000000
3.875683	-350.000000	408.679937	-352.789453	350.000000	0.200000	1.000000
3.876183	-350.000000	408.503328	-354.145560	350.000000	0.200000	1.000000
3.876684	-350.000000	408.326453	-354.958748	350.000000	0.200000	1.000000
3.877184	-350.000000	408.149020	-354.879272	350.000000	0.200000	1.000000
3.877684	-350.000000	407.971154	-353.778797	350.000000	0.200000	1.000000
3.878184	-350.000000	407.793693	-351.147429	350.000000	0.200000	1.000000
3.878684	-350.000000	407.616968	-349.993080	350.000000	0.200000	1.000000
3.879184	-350.000000	407.440522	-351.570107	350.000000	0.200000	1.000000
3.879684	-350.000000	407.264331	-351.232444	350.000000	0.200000	1.000000
3.880184	-350.000000	407.088370	-353.506557	350.000000	0.200000	1.000000
3.880684	-350.000000	406.912254	-351.030657	350.000000	0.200000	1.000000
3.881184	-350.000000	406.736024	-350.120426	350.000000	0.200000	1.000000
3.881684	-350.000000	406.559717	-353.293962	350.000000	0.200000	1.000000
3.882184	-350.000000	406.383001	-354.342159	350.000000	0.200000	1.000000
3.882684	-350.000000	406.205968	-351.270164	350.000000	0.200000	1.000000
3.883184	-350.000000	406.028700	-352.452454	350.000000	0.200000	1.000000
3.883684	-350.000000	405.851268	-351.551965	350.000000	0.200000	1.000000
3.884185	-350.000000	405.674094	-353.481132	350.000000	0.200000	1.000000
3.884685	-350.000000	405.497170	-353.856753	350.000000	0.200000	1.000000
3.885185	-350.000000	405.320120	-352.280939	350.000000	0.200000	1.000000
3.885685	-350.000000	405.142994	-353.733327	350.000000	0.200000	1.000000
3.886185	-350.000000	404.966198	-350.978658	350.000000	0.200000	1.000000
3.886685	-350.000000	404.789703	-352.223721	350.000000	0.200000	1.000000
3.887185	-350.000000	404.613121	-352.553306	350.000000	0.200000	1.000000
3.887685	-350.000000	404.436488	-351.935983	350.000000	0.200000	1.000000
3.888185	-350.000000	404.260199	-353.369170	350.000000	0.200000	1.000000
3.888685	-350.000000	404.084216	-352.866348	350.000000	0.200000	1.000000
3.889185	-350.000000	403.908142	-355.435738	350.000000	0.200000	1.000000
3.889685	-350.000000	403.731644	-354.444628	350.000000	0.200000	1.000000
3.890185	-350.000000	403.554814	-355.926174	350.000000	0.200000	1.000000
3.890685	-350.000000	403.378093	-352.912133	350.000000	0.200000	1.000000
3.891185	-350.000000	403.201490	-355.040523	350.000000	0.200000	1.000000
3.891686	-350.000000	403.024647	-354.277824	350.000000	0.200000	1.000000
3.892186	-350.000000	402.847266	-355.204409	350.000000	0.200000	1.000000
3.892686	-350.000000	402.669470	-354.227248	350.000000	0.200000	1.000000
3.893186	-350.000000	402.491729	-354.231980	350.000000	0.200000	1.000000
3.893686	-350.000000	402.314074	-352.862564	350.000000	0.200000	1.000000
3.894186	-350.000000	402.136167	-352.184178	350.000000	0.200000	1.000000
